"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","F","p.value","ndf","ddf","name"
"msni",NA,"4",NA,0.0139148727405975,NA,-0.000896751463728083,0.0287264969449231,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"msni",NA,"1",NA,0.0882137142021751,NA,0.0667031793698219,0.109724249034528,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"msni",NA,"2",NA,0.786331433328634,NA,0.742360342623928,0.83030252403334,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"msni",NA,"3",NA,0.122238785196637,NA,0.0860097318342743,0.158467838559001,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"msni",NA,"4",NA,0.00321606727255338,NA,-0.000363524447913417,0.00679565899302017,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"msni",NA,"1",NA,0.000516009990656774,NA,-0.000448593313266756,0.0014806132945803,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"msni",NA,"2",NA,0.738553689572954,NA,0.677060168431328,0.80004721071458,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"msni",NA,"3",NA,0.254739018012735,NA,0.190653892713931,0.318824143311538,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"msni",NA,"4",NA,0.0061912824236545,NA,0.00138911845039655,0.0109934463969124,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"1",NA,0.272230803317304,NA,0.165975063070909,0.3784865435637,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"2",NA,0.626413592115598,NA,0.536094779300348,0.716732404930849,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"3",NA,0.101355604567098,NA,0.0561012707504812,0.146609938383714,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"1",NA,0.0436286000083789,NA,0.0339878055591132,0.0532693944576446,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"2",NA,0.711595502650105,NA,0.68624669670575,0.736944308594459,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"3",NA,0.244775897341516,NA,0.219560764135478,0.269991030547554,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"1",NA,0.0246859168289055,NA,0.00796248742582433,0.0414093462319867,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"2",NA,0.790409979860218,NA,0.752931284628075,0.827888675092361,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"3",NA,0.184904103310876,NA,0.149312025572458,0.220496181049295,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"1",NA,0.0038384976451218,NA,9.62872833457427e-05,0.00758070800689786,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"2",NA,0.730067057509112,NA,0.681102927306043,0.779031187712181,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"3",NA,0.266094444845766,NA,0.218373084569662,0.313815805121871,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"1",NA,0.122224733825151,NA,0.017681264633632,0.22676820301667,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"2",NA,0.640779903233703,NA,0.543303791427021,0.738256015040384,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"3",NA,0.236995362941146,NA,0.178040343077142,0.295950382805151,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"1",NA,0.0427376352772277,NA,0.0264956901243362,0.0589795804301191,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"2",NA,0.647996489146739,NA,0.583256940700367,0.71273603759311,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"3",NA,0.309265875576034,NA,0.244272889071129,0.374258862080939,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"1",NA,0.00350281290264828,NA,-0.000937217144205475,0.00794284294950203,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"2",NA,0.62726297736709,NA,0.57209052866937,0.68243542606481,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"pev_score",NA,"3",NA,0.369234209730261,NA,0.312335216228087,0.426133203232436,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"1",NA,0.407449905178185,NA,0.333000986169633,0.481898824186737,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"2",NA,0.441895182512812,NA,0.348076067321829,0.535714297703796,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"3",NA,0.109533238770159,NA,0.0524564546921364,0.166610022848181,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"4",NA,0.0329165443561146,NA,0.0122778249145482,0.053555263797681,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"5",NA,0.000282425067601745,NA,-0.000247174422713998,0.000812024557917488,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"6",NA,0.0079227041151278,NA,-0.00473260015596074,0.0205780083862163,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"1",NA,0.281228387617388,NA,0.252504811145708,0.309951964089068,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"2",NA,0.599397164666579,NA,0.563632923920883,0.635161405412275,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"3",NA,0.0483639377891083,NA,0.0386847293228,0.0580431462554166,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"4",NA,0.0608323916259492,NA,0.0527468646491401,0.0689179186027584,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"5",NA,0.00969949449348693,NA,0.00590517101362704,0.0134938179733468,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"6",NA,0.00047862380748837,NA,-0.000357176835087301,0.00131442445006404,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"1",NA,0.208637948273664,NA,0.173904943912134,0.243370952635193,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"2",NA,0.700596696701988,NA,0.6573011244831,0.743892268920876,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"3",NA,0.0235049841581357,NA,0.0123702550695599,0.0346397132467115,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"4",NA,0.06095621879783,NA,0.0413124380449542,0.0805999995507058,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"5",NA,0.00157081336813652,NA,-4.95281950336761e-05,0.00319115493130671,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"6",NA,0.00472319483626483,NA,0.00149907334637753,0.00794731632615212,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"8",NA,1.01438639811204e-05,NA,-7.01297785553431e-06,2.73007058177751e-05,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"1",NA,0.316501153249054,NA,0.261689832471657,0.371312474026451,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"2",NA,0.496874683633191,NA,0.431437437463203,0.562311929803179,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"3",NA,0.110122349367644,NA,0.0779291136563705,0.142315585078917,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"4",NA,0.0732024242693316,NA,0.042115722861229,0.104289125677434,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"5",NA,0.00329938948078004,NA,0.000311628944739107,0.00628715001682097,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"1",NA,0.350433072982474,NA,0.296011565202853,0.404854580762095,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"2",NA,0.4341603534881,NA,0.381641704444659,0.48667900253154,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"3",NA,0.0950877497428462,NA,0.0662755251347514,0.123899974350941,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"4",NA,0.10885352655964,NA,0.0832608727773985,0.134446180341882,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"5",NA,0.00638934033118516,NA,0.00157506454411658,0.0112036161182537,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"6",NA,0.00506138863080764,NA,0.00048887681075759,0.00963390045085769,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"7",NA,1.45682649471068e-05,NA,-1.06258895976432e-05,3.97624194918568e-05,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"1",NA,0.265277162589148,NA,0.220246019740209,0.310308305438087,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"2",NA,0.529859229506975,NA,0.447901725649816,0.611816733364134,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"3",NA,0.0939319455854715,NA,0.0359472232240145,0.151916667946929,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"4",NA,0.106177707066595,NA,0.0692575347474844,0.143097879385706,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"5",NA,0.0029132528677548,NA,5.19742896264554e-06,0.00582130830654695,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"7",NA,0.00146651511103825,NA,0.00120304623061059,0.00172998399146592,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"8",NA,0.000374187273017289,NA,0.000306962120579309,0.000441412425455268,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"1",NA,0.37507923481485,NA,0.314895566823045,0.435262902806655,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"2",NA,0.430327470742698,NA,0.34248058673066,0.518174354754735,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"3",NA,0.10392455257756,NA,0.0672473936224739,0.140601711532647,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"4",NA,0.0593677756198326,NA,0.0436416203573044,0.0750939308823607,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"5",NA,0.0139731007562342,NA,0.00475038363750253,0.0231958178749658,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"6",NA,0.0116233659226853,NA,0.00559861842798207,0.0176481134173885,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"7",NA,0.00285224978306976,NA,-0.00207360631327414,0.00777810587941364,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhh_score",NA,"8",NA,0.00285224978306976,NA,-0.00207360631327414,0.00777810587941364,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"1",NA,0.676432820765734,NA,0.6032561620473,0.749609479484167,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"2",NA,0.172747521699983,NA,0.11275180886384,0.232743234536125,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"3",NA,0.119682284920765,NA,0.0688545380335018,0.170510031808027,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"4",NA,0.0301668634167913,NA,0.00997092774395847,0.0503627990896241,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"5",NA,0.000909440793052393,NA,-0.000372186006502084,0.00219106759260687,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"6",NA,6.10684036751878e-05,NA,-5.35918104910912e-05,0.000175728617841467,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"1",NA,0.528551597625662,NA,0.507621104094038,0.549482091157286,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"2",NA,0.372237503806642,NA,0.352592322489153,0.391882685124131,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"3",NA,0.0576640598741942,NA,0.0449986327947307,0.0703294869536578,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"4",NA,0.0384977309819011,NA,0.0317657708203264,0.0452296911434759,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"5",NA,0.00214789413320371,NA,0.000130301131143868,0.00416548713526355,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"6",NA,0.00090121357839636,NA,-0.000112921365649609,0.00191534852244233,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"1",NA,0.631867957539924,NA,0.599845797149751,0.663890117930098,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"2",NA,0.280993752798918,NA,0.250545005120146,0.31144250047769,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"3",NA,0.0469479742485281,NA,0.0339157571604717,0.0599801913365845,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"4",NA,0.0313251175850891,NA,0.0198278154991648,0.0428224196710134,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"5",NA,0.00760431921962376,NA,0.00159590403299462,0.0136127344062529,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"6",NA,0.00123056379205071,NA,-0.000115534625866479,0.00257666220996789,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"7",NA,3.03148158658308e-05,NA,-2.09336180136509e-05,8.15632497453125e-05,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"1",NA,0.517920621557767,NA,0.432028615095109,0.603812628020425,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"2",NA,0.327676468472125,NA,0.243764173500377,0.411588763443872,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"3",NA,0.119992594681433,NA,0.0785922267100103,0.161392962652855,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"4",NA,0.0337461844845926,NA,0.0173889842755579,0.0501033846936273,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"5",NA,0.000664130804082577,NA,-0.000369758905502011,0.00169802051366716,"statex7","jubaland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"1",NA,0.535093488589362,NA,0.465775246898323,0.604411730280401,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"2",NA,0.271489235638663,NA,0.234480961957364,0.308497509319962,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"3",NA,0.104959810626365,NA,0.0687815822546114,0.141138038998118,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"4",NA,0.0758270895180798,NA,0.0514717432858312,0.100182435750328,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"5",NA,0.0049571991989146,NA,0.00126824619479029,0.00864615220303891,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"6",NA,0.00370294911619338,NA,-0.00224902752105558,0.00965492575344234,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"8",NA,0.0039702273124226,NA,-0.00112954421554634,0.00906999884039154,"statex7","galmudug",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"1",NA,0.491720983844894,NA,0.448070569258039,0.535371398431749,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"2",NA,0.341614557267993,NA,0.276112955772734,0.407116158763252,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"3",NA,0.0882503641050024,NA,0.0447597361861628,0.131740992023842,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"4",NA,0.0646520104978236,NA,0.0485599444668752,0.0807440765287721,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"5",NA,0.00225531014297328,NA,0.00157397499732028,0.00293664528862628,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"6",NA,0.00162240406710392,NA,0.00118815372702673,0.00205665440718112,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"7",NA,0.00623619589675095,NA,-4.39691907739952e-06,0.0124767887125793,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"8",NA,0.00364817417745844,NA,-0.000882684330324243,0.00817903268524111,"statex7","banadir",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"1",NA,0.576337660926624,NA,0.537238404475209,0.615436917378039,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"2",NA,0.288846629473093,NA,0.25909835921019,0.318594899735997,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"3",NA,0.0824454677232268,NA,0.0689435358055479,0.0959473996409057,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"4",NA,0.0362675757506254,NA,0.0208395792881566,0.0516955722130942,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"5",NA,0.0147480317728638,NA,0.00418315784667299,0.0253129056990545,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"6",NA,0.000838624362909922,NA,-0.000424361484987462,0.00210161021080731,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_income_earner_score",NA,"7",NA,0.000516009990656774,NA,-0.000453781880017758,0.0014858018613313,"statex7","sws",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"1",NA,0.645056908928506,NA,0.555119557456489,0.734994260400522,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"2",NA,0.0265690274928946,NA,0.0121229386919502,0.0410151162938391,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"3",NA,0.239391694110094,NA,0.166552934661978,0.31223045355821,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"4",NA,0.0506586387668529,NA,0.0277230224399434,0.0735942550937625,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"5",NA,0.00983076333158339,NA,0.000981122720589431,0.0186804039425774,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"6",NA,0.00945916063363085,NA,-0.00335739974128053,0.0222757210085422,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"7",NA,0.0109877692990524,NA,-0.00428283100992279,0.0262583696080277,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"8",NA,0.00804603743738631,NA,0.00183375847666296,0.0142583163981097,"statex7","hirshabelle",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"1",NA,0.665550144646704,NA,0.642945218046748,0.688155071246659,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"2",NA,0.0192053135747105,NA,0.0126786035721979,0.0257320235772232,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"3",NA,0.220663711173915,NA,0.199409587518225,0.241917834829605,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"4",NA,0.0331997635859499,NA,0.0244117187392332,0.0419878084326667,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"5",NA,0.0162038441413215,NA,0.0128041053050844,0.0196035829775587,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"6",NA,0.00288128451538357,NA,0.000252005285709527,0.00551056374505762,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"7",NA,0.0257333898746039,NA,0.0164018232427923,0.0350649565064154,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"8",NA,0.016562548487412,NA,0.0131622920749605,0.0199628048998634,"statex7","puntland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"1",NA,0.62767300087629,NA,0.593978155351874,0.661367846400706,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"vulnerable_members_score",NA,"2",NA,0.0104554226074445,NA,0.000980551333183045,0.0199302938817059,"statex7","somaliland",NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
