"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","F","p.value","ndf","ddf","name"
"wdr_score","idp_settlement","4","no",0.00374251057499467,NA,0.000317675102467466,0.00716734604752188,NA,NA,2.94014171485904,0.0368161891565119,2.72162729558714,2258.95065533733,"Pearson's X^2: Rao & Scott adjustment"
"wdr_score","idp_settlement","5","no",0.000537247176723801,NA,-0.000275348105233785,0.00134984245868139,NA,NA,2.94014171485904,0.0368161891565119,2.72162729558714,2258.95065533733,"Pearson's X^2: Rao & Scott adjustment"
"wdr_score","idp_settlement","8","no",0.99121056340221,NA,0.986297724612012,0.996123402192408,NA,NA,2.94014171485904,0.0368161891565119,2.72162729558714,2258.95065533733,"Pearson's X^2: Rao & Scott adjustment"
"wdr_score","idp_settlement","1","yes",0.00443276495938232,NA,0.00196357414570809,0.00690195577305655,NA,NA,2.94014171485904,0.0368161891565119,2.72162729558714,2258.95065533733,"Pearson's X^2: Rao & Scott adjustment"
"wdr_score","idp_settlement","3","yes",6.7068496853203e-05,NA,-3.39333307686299e-05,0.000168070324475036,NA,NA,2.94014171485904,0.0368161891565119,2.72162729558714,2258.95065533733,"Pearson's X^2: Rao & Scott adjustment"
"wdr_score","idp_settlement","4","yes",0.000731902086470295,NA,-3.18183419927616e-05,0.00149562251493335,NA,NA,2.94014171485904,0.0368161891565119,2.72162729558714,2258.95065533733,"Pearson's X^2: Rao & Scott adjustment"
"wdr_score","idp_settlement","5","yes",0.00278519467440796,NA,-0.000912847191104936,0.00648323653992086,NA,NA,2.94014171485904,0.0368161891565119,2.72162729558714,2258.95065533733,"Pearson's X^2: Rao & Scott adjustment"
"wdr_score","idp_settlement","6","yes",5.81709966367393e-05,NA,-5.84709372871413e-05,0.00017481293056062,NA,NA,2.94014171485904,0.0368161891565119,2.72162729558714,2258.95065533733,"Pearson's X^2: Rao & Scott adjustment"
"wdr_score","idp_settlement","7","yes",0.00017477974391882,NA,-0.000176287158863857,0.000525846646701497,NA,NA,2.94014171485904,0.0368161891565119,2.72162729558714,2258.95065533733,"Pearson's X^2: Rao & Scott adjustment"
"wdr_score","idp_settlement","8","yes",0.991750119042331,NA,0.9871225913843,0.996377646700361,NA,NA,2.94014171485904,0.0368161891565119,2.72162729558714,2258.95065533733,"Pearson's X^2: Rao & Scott adjustment"
"cgt_score","idp_settlement","2","no",0.117286572856646,NA,0.0931105137240804,0.141462631989211,NA,NA,10.151970624194,1.73508256015676e-07,3.55269692368949,2909.65878050169,"Pearson's X^2: Rao & Scott adjustment"
"cgt_score","idp_settlement","3","no",0.20334537218943,NA,0.17022834268186,0.236462401697001,NA,NA,10.151970624194,1.73508256015676e-07,3.55269692368949,2909.65878050169,"Pearson's X^2: Rao & Scott adjustment"
"cgt_score","idp_settlement","4","no",0.199965822695567,NA,0.169349294790244,0.23058235060089,NA,NA,10.151970624194,1.73508256015676e-07,3.55269692368949,2909.65878050169,"Pearson's X^2: Rao & Scott adjustment"
"cgt_score","idp_settlement","6","no",0.175945692787565,NA,0.143989278290872,0.207902107284257,NA,NA,10.151970624194,1.73508256015676e-07,3.55269692368949,2909.65878050169,"Pearson's X^2: Rao & Scott adjustment"
"cgt_score","idp_settlement","8","no",0.303456539470792,NA,0.246722683060199,0.360190395881386,NA,NA,10.151970624194,1.73508256015676e-07,3.55269692368949,2909.65878050169,"Pearson's X^2: Rao & Scott adjustment"
"cgt_score","idp_settlement","2","yes",0.233231901682638,NA,0.187599108680448,0.278864694684829,NA,NA,10.151970624194,1.73508256015676e-07,3.55269692368949,2909.65878050169,"Pearson's X^2: Rao & Scott adjustment"
"cgt_score","idp_settlement","3","yes",0.205129772394828,NA,0.170370217746695,0.239889327042961,NA,NA,10.151970624194,1.73508256015676e-07,3.55269692368949,2909.65878050169,"Pearson's X^2: Rao & Scott adjustment"
"cgt_score","idp_settlement","4","yes",0.209444276704149,NA,0.177103777174372,0.241784776233926,NA,NA,10.151970624194,1.73508256015676e-07,3.55269692368949,2909.65878050169,"Pearson's X^2: Rao & Scott adjustment"
"cgt_score","idp_settlement","6","yes",0.174596628771709,NA,0.148491121455636,0.200702136087782,NA,NA,10.151970624194,1.73508256015676e-07,3.55269692368949,2909.65878050169,"Pearson's X^2: Rao & Scott adjustment"
"cgt_score","idp_settlement","8","yes",0.177597420446676,NA,0.143329677151922,0.21186516374143,NA,NA,10.151970624194,1.73508256015676e-07,3.55269692368949,2909.65878050169,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","3","no",0.000553685309304613,NA,-0.000558048365508174,0.0016654189841174,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","4","no",0.000454801539877551,NA,-0.000101954036636133,0.00101155711639123,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","5","no",0.0236585343659807,NA,0.0134960325502984,0.0338210361816631,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","6","no",0.14395062521953,NA,0.11222598544132,0.175675264997741,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","7","no",0.778748824553162,NA,0.744646692543622,0.812850956562701,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","8","no",0.0526335290121449,NA,0.0345988041556331,0.0706682538686566,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","3","yes",0.000269465429864486,NA,-0.00027107562724951,0.000810006486978482,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","4","yes",5.58145147720789e-05,NA,-5.61992310758251e-05,0.000167828260619983,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","5","yes",0.00604453845550354,NA,0.00128112560650698,0.0108079513045001,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","6","yes",0.0480589174731666,NA,0.0352099910607765,0.0609078438855568,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","7","yes",0.835636291473359,NA,0.80053723319377,0.870735349752949,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"income_score","idp_settlement","8","yes",0.109934972653334,NA,0.0756618557170246,0.144208089589643,NA,NA,14.7622875539159,5.05387211197623e-08,2.38432697053432,1945.610807956,"Pearson's X^2: Rao & Scott adjustment"
"dir_score","idp_settlement","2","no",0.225607395339754,NA,0.175183529780851,0.276031260898657,NA,NA,3.7873762818534,0.00285590292393841,4.55663289182671,3690.87264237964,"Pearson's X^2: Rao & Scott adjustment"
"dir_score","idp_settlement","3","no",0.173413816599139,NA,0.145531187228423,0.201296445969854,NA,NA,3.7873762818534,0.00285590292393841,4.55663289182671,3690.87264237964,"Pearson's X^2: Rao & Scott adjustment"
"dir_score","idp_settlement","4","no",0.0661311994009289,NA,0.0508811249038178,0.08138127389804,NA,NA,3.7873762818534,0.00285590292393841,4.55663289182671,3690.87264237964,"Pearson's X^2: Rao & Scott adjustment"
"dir_score","idp_settlement","5","no",0.0961705855611681,NA,0.0721421588562665,0.12019901226607,NA,NA,3.7873762818534,0.00285590292393841,4.55663289182671,3690.87264237964,"Pearson's X^2: Rao & Scott adjustment"
"dir_score","idp_settlement","6","no",0.162578400679387,NA,0.140733749567351,0.184423051791423,NA,NA,3.7873762818534,0.00285590292393841,4.55663289182671,3690.87264237964,"Pearson's X^2: Rao & Scott adjustment"
