"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","F","p.value","ndf","ddf","name"
"id_score",NA,"1",NA,0.214271810279567,NA,0.168118446567786,0.260425173991347,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"id_score",NA,"2",NA,0.378679130428216,NA,0.342758584085534,0.414599676770898,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"id_score",NA,"3",NA,0.0893579324546124,NA,0.0655548844704475,0.113160980438777,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"id_score",NA,"4",NA,0.317691126837605,NA,0.272542858105777,0.362839395569432,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"adr_score",NA,"1",NA,0.0745017905654375,NA,0.0555881064798789,0.0934154746509962,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"adr_score",NA,"2",NA,0.0136937677438868,NA,0.00918072175164008,0.0182068137361335,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"adr_score",NA,"3",NA,0.025091238109476,NA,0.0165307354825138,0.0336517407364381,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"adr_score",NA,"4",NA,0.0970347190476306,NA,0.0859469349140943,0.108122503181167,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"adr_score",NA,"5",NA,0.0295979284842029,NA,0.0238101367033537,0.0353857202650521,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"adr_score",NA,"6",NA,0.0295957926946993,NA,0.0198863040283219,0.0393052813610766,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"adr_score",NA,"7",NA,0.00832822605458335,NA,0.00488639763399365,0.011770054475173,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"adr_score",NA,"8",NA,0.722156537300084,NA,0.691580581368981,0.752732493231186,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"wdr_score",NA,"1",NA,0.00426762913724283,NA,0.00163783959540401,0.00689741867908164,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"wdr_score",NA,"3",NA,0.00024108961517401,NA,-0.00016693517599854,0.00064911440634656,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"wdr_score",NA,"4",NA,0.00344892483040499,NA,0.000897148348562406,0.00600070131224757,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"wdr_score",NA,"5",NA,0.000756460449529523,NA,7.53575356579688e-05,0.00143756336340108,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"wdr_score",NA,"6",NA,5.67266565088697e-06,NA,-4.13143529722634e-06,1.54767665990003e-05,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"wdr_score",NA,"7",NA,1.70440100242828e-05,NA,-1.24181740039119e-05,4.65061940524775e-05,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"wdr_score",NA,"8",NA,0.991263179291973,NA,0.987594728425809,0.994931630158138,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"cgt_score",NA,"2",NA,0.128593901761096,NA,0.109295072256102,0.14789273126609,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"cgt_score",NA,"3",NA,0.203519392136796,NA,0.178876229295479,0.228162554978113,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"cgt_score",NA,"4",NA,0.200890189361011,NA,0.178111423205612,0.223668955516411,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"cgt_score",NA,"6",NA,0.175814128103632,NA,0.15210320771379,0.199525048493475,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"cgt_score",NA,"8",NA,0.291182388637464,NA,0.248602850177918,0.33376192709701,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"income_score",NA,"3",NA,0.000525968469906709,NA,-0.000296940407436679,0.0013488773472501,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"income_score",NA,"4",NA,0.000415892722807894,NA,4.53825973975765e-06,0.00082724718587603,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"income_score",NA,"5",NA,0.0219408350383766,NA,0.0143083881913927,0.0295732818853605,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"income_score",NA,"6",NA,0.134599361442935,NA,0.110652306808378,0.158546416077492,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"income_score",NA,"7",NA,0.784296433634858,NA,0.758519074289212,0.810073792980504,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"income_score",NA,"8",NA,0.0582215086911154,NA,0.0446529096943327,0.071790107687898,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dir_score",NA,"2",NA,0.217904173310532,NA,0.180224207468915,0.255584139152149,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dir_score",NA,"3",NA,0.171854264330519,NA,0.151135311549487,0.192573217111551,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dir_score",NA,"4",NA,0.067924313959648,NA,0.0564723272436379,0.079376300675658,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dir_score",NA,"5",NA,0.0935708119056798,NA,0.0755530029263013,0.111588620885058,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dir_score",NA,"6",NA,0.16973465401192,NA,0.152975901979679,0.18649340604416,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dir_score",NA,"7",NA,0.0345549187334776,NA,0.0275811703717992,0.041528667095156,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dir_score",NA,"8",NA,0.244456863748224,NA,0.205544895904296,0.283368831592152,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhex_score",NA,"1",NA,0.0147984356212206,NA,0.0105841100043363,0.019012761238105,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhex_score",NA,"2",NA,0.00827116388480441,NA,0.0054197717536673,0.0111225560159415,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhex_score",NA,"3",NA,0.0176055973837914,NA,0.0128696908450923,0.0223415039224905,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhex_score",NA,"4",NA,0.00612125764349445,NA,0.00284724008680342,0.00939527520018547,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhex_score",NA,"5",NA,0.013702044019328,NA,0.00895955065967369,0.0184445373789823,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhex_score",NA,"6",NA,0.0178947024228272,NA,0.0121772682688278,0.0236121365768267,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhex_score",NA,"7",NA,0.234467240975947,NA,0.209516158604654,0.25941832334724,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"hhex_score",NA,"8",NA,0.687139558048587,NA,0.662488407269099,0.711790708828075,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"impact_score",NA,"1",NA,0.767938376331894,NA,0.723776088138264,0.812100664525524,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"impact_score",NA,"2",NA,0.217149176417024,NA,0.176770195253633,0.257528157580414,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"impact_score",NA,"3",NA,0.0149124472510823,NA,0.00902359415657817,0.0208013003455864,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"drought_score",NA,"1",NA,0.771941374755331,NA,0.718181554126874,0.825701195383787,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"drought_score",NA,"3",NA,0.131247307925483,NA,0.0911411341193031,0.171353481731663,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"drought_score",NA,"5",NA,0.0744206658153311,NA,0.0489820376277057,0.0998592940029564,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"drought_score",NA,"7",NA,0.0223906515038552,NA,0.0116908496238749,0.0330904533838355,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"conflict_environment_score",NA,"1",NA,0.358395141103124,NA,0.269654352307636,0.447135929898612,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"conflict_environment_score",NA,"2",NA,0.127849020298937,NA,0.0534107755498192,0.202287265048056,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"conflict_environment_score",NA,"3",NA,0.051175274789336,NA,0.0140220622464156,0.0883284873322563,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"conflict_environment_score",NA,"4",NA,0.0251363654583122,NA,-0.00340245673874957,0.053675187655374,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"conflict_environment_score",NA,"5",NA,0.126199099703968,NA,0.0360008824212895,0.216397316986646,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"conflict_environment_score",NA,"6",NA,0.104882961596881,NA,0.052492308941193,0.157273614252568,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"conflict_environment_score",NA,"7",NA,0.0989853860377007,NA,0.0397702376145523,0.158200534460849,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"conflict_environment_score",NA,"8",NA,0.107376751011741,NA,0.0839881068907438,0.130765395132738,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_separation_score",NA,"1",NA,0.945391501525146,NA,0.936414910497503,0.954368092552788,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_separation_score",NA,"2",NA,0.0322472868088619,NA,0.0262114916846618,0.038283081933062,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_separation_score",NA,"5",NA,0.0131925852913536,NA,0.0079926557128742,0.0183925148698329,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_separation_score",NA,"6",NA,0.00914149651344874,NA,0.00561497109495786,0.0126680219319396,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_separation_score",NA,"7",NA,2.71298611901793e-05,NA,-5.36720764595854e-06,5.9626930026317e-05,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_lost_employment_score",NA,"1",NA,0.878937273085241,NA,0.859299330624719,0.898575215545763,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_lost_employment_score",NA,"2",NA,0.0500057992649655,NA,0.036977765831396,0.0630338326985349,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_lost_employment_score",NA,"5",NA,0.0473845432960822,NA,0.0380301051526568,0.0567389814395076,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_lost_employment_score",NA,"6",NA,0.0202136032222313,NA,0.0125431690245313,0.0278840374199314,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_lost_employment_score",NA,"7",NA,0.00345878113148011,NA,0.00161417631730489,0.00530338594565533,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_shelter_damage_score",NA,"1",NA,0.743467540986018,NA,0.707073239755849,0.779861842216186,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_shelter_damage_score",NA,"2",NA,0.239217353506955,NA,0.204786695879754,0.273648011134156,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_shelter_damage_score",NA,"6",NA,0.0173151055070279,NA,0.0116342107200062,0.0229960002940495,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_displacement_score",NA,"1",NA,0.882712493358379,NA,0.866450377658279,0.898974609058479,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_displacement_score",NA,"2",NA,0.0310763751435289,NA,0.0252557059179793,0.0368970443690784,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_displacement_score",NA,"5",NA,0.0312174493285636,NA,0.024952879228231,0.0374820194288962,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_displacement_score",NA,"6",NA,0.0391269523083937,NA,0.0312729445800812,0.0469809600367062,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"reason_displacement_score",NA,"7",NA,0.0158667298611348,NA,0.0115420032953765,0.020191456426893,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"barriers_hum_score",NA,"2",NA,0.686410408601053,NA,0.658897984270872,0.713922832931234,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"barriers_hum_score",NA,"4",NA,0.0123862955883147,NA,0.00888326494747993,0.0158893262291494,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"barriers_hum_score",NA,"5",NA,0.202954225683727,NA,0.181643133088638,0.224265318278815,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"barriers_hum_score",NA,"6",NA,0.0982490701269057,NA,0.0817291047411685,0.114769035512643,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"edu_score",NA,"1",NA,0.601333330960009,NA,0.562250945693056,0.640415716226962,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"edu_score",NA,"2",NA,0.368685475361784,NA,0.334387827703119,0.402983123020448,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"edu_score",NA,"3",NA,0.029976314038121,NA,0.0215271542404914,0.0384254738357506,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"edu_score",NA,"4",NA,4.87964008664751e-06,NA,-1.16692703689944e-06,1.09262072101945e-05,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_level_score",NA,"1",NA,0.0866994298529291,NA,0.0616978252531116,0.111701034452747,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_level_score",NA,"2",NA,0.0132577402657136,NA,0.00765764928080681,0.0188578312506204,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_level_score",NA,"3",NA,0.102592782351111,NA,0.0851043365996072,0.120081228102616,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_level_score",NA,"4",NA,0.26002669777023,NA,0.242258383556543,0.277795011983918,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_level_score",NA,"5",NA,0.140386105549315,NA,0.124931234433784,0.155840976664846,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_level_score",NA,"6",NA,0.3970372442107,NA,0.361466645628565,0.432607842792836,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"enrollement_rate_score",NA,"1",NA,0.240011172995256,NA,0.202960593050644,0.277061752939869,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"enrollement_rate_score",NA,"2",NA,0.0482047440929042,NA,0.0356569083081741,0.0607525798776343,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"enrollement_rate_score",NA,"3",NA,0.191251930111523,NA,0.171215062326036,0.211288797897011,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"enrollement_rate_score",NA,"4",NA,0.100797313836912,NA,0.0871304861315499,0.114464141542275,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"enrollement_rate_score",NA,"5",NA,0.419734838963404,NA,0.373721941824221,0.465747736102587,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"drop_out_score",NA,"1",NA,0.689951016609786,NA,0.661735483481163,0.71816654973841,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"drop_out_score",NA,"3",NA,0.208887641427743,NA,0.186700564888323,0.231074717967164,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"drop_out_score",NA,"5",NA,0.101161341962471,NA,0.0776324465320137,0.124690237392927,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"attendance_rate_score",NA,"1",NA,0.492485298853108,NA,0.443377730376305,0.541592867329911,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"attendance_rate_score",NA,"3",NA,0.0595111982692628,NA,0.0447397281241849,0.0742826684143408,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"attendance_rate_score",NA,"4",NA,0.274865876864639,NA,0.239920529430302,0.309811224298976,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"attendance_rate_score",NA,"5",NA,0.0493940934230514,NA,0.0296980811871004,0.0690901056590023,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"attendance_rate_score",NA,"6",NA,0.123743532589939,NA,0.0961782064042485,0.15130885877563,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"attend_previous_score",NA,"1",NA,0.435589431053885,NA,0.363852191484764,0.507326670623005,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"attend_previous_score",NA,"6",NA,0.564410568946115,NA,0.492673329376995,0.636147808515235,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_expenditure_score",NA,"1",NA,0.598049501353176,NA,0.552345440349926,0.643753562356425,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_expenditure_score",NA,"3",NA,0.225353585019363,NA,0.198881421989043,0.251825748049682,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_expenditure_score",NA,"4",NA,0.0785574986600893,NA,0.0646279014959197,0.0924870958242588,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_expenditure_score",NA,"6",NA,0.0980394149673722,NA,0.0746049063562183,0.121473923578526,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_expenditure_change_score",NA,"1",NA,0.0231633550537327,NA,0.0146344823650359,0.0316922277424296,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_expenditure_change_score",NA,"2",NA,0.473912943683956,NA,0.418211027633002,0.52961485973491,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"education_expenditure_change_score",NA,"4",NA,0.502923701262311,NA,0.446558729741345,0.559288672783277,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"time_to_school_score",NA,"1",NA,0.491742020300147,NA,0.455361600833648,0.528122439766645,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"time_to_school_score",NA,"2",NA,0.335759705653186,NA,0.308575240200833,0.362944171105539,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"time_to_school_score",NA,"3",NA,0.0181838707729498,NA,0.00954205846483065,0.0268256830810689,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"time_to_school_score",NA,"4",NA,0.00699245531421045,NA,0.000415113427143309,0.0135697972012776,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"time_to_school_score",NA,"5",NA,0.102333525883824,NA,0.0821609302763941,0.122506121491253,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"time_to_school_score",NA,"6",NA,0.0058396060387074,NA,0.00269229942298228,0.00898691265443252,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"time_to_school_score",NA,"7",NA,0.022917568621733,NA,0.0149013266794206,0.0309338105640454,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"time_to_school_score",NA,"8",NA,0.0162312474152428,NA,0.0091500387568967,0.0233124560735888,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"access_to_school_score",NA,"1",NA,0.755856398290742,NA,0.717102319665841,0.794610476915644,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"access_to_school_score",NA,"6",NA,0.244143601709258,NA,0.205389523084356,0.282897680334159,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_degree",NA,"dnk",NA,0.0278641047562198,NA,0.0179077730113689,0.0378204365010708,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_degree",NA,"none",NA,0.447589661309143,NA,0.412005990971317,0.48317333164697,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_degree",NA,"one",NA,0.268831103214665,NA,0.246045757121885,0.291616449307445,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"primary_degree",NA,"two_more",NA,0.255715130719972,NA,0.22277777090847,0.288652490531474,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"secondary_degree",NA,"dnk",NA,0.0385813979224438,NA,0.0263648378578185,0.0507979579870691,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"secondary_degree",NA,"none",NA,0.691563933468254,NA,0.646279853866157,0.736848013070351,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"secondary_degree",NA,"one",NA,0.191512917459794,NA,0.162690572737394,0.220335262182194,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"secondary_degree",NA,"two_more",NA,0.0783417511495078,NA,0.0527939314953454,0.10388957080367,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
