dependent.var,independent.var,dependent.var.value,independent.var.value,numbers,se,min,max,repeat.var,repeat.var.value
impact_score,population_group,2,not_displaced,0.163825258,NA,0.116307007,0.211343508,NA,NA
impact_score,population_group,3,not_displaced,0.00933981,NA,0.003339207,0.015340413,NA,NA
drought_score,population_group,1,IDP,0.788586982,NA,0.70796203,0.869211934,NA,NA
drought_score,population_group,3,IDP,0.142649465,NA,0.064636519,0.22066241,NA,NA
drought_score,population_group,5,IDP,0.048286163,NA,0.017895475,0.078676851,NA,NA
drought_score,population_group,7,IDP,0.02047739,NA,0.004812271,0.03614251,NA,NA
drought_score,population_group,1,not_displaced,0.769729645,NA,0.703724381,0.835734908,NA,NA
drought_score,population_group,3,not_displaced,0.129732284,NA,0.083143431,0.176321137,NA,NA
drought_score,population_group,5,not_displaced,0.077893202,NA,0.045764699,0.110021705,NA,NA
drought_score,population_group,7,not_displaced,0.02264487,NA,0.008683099,0.03660664,NA,NA
conflict_environment_score,population_group,1,IDP,0.208879701,NA,0.141609166,0.276150236,NA,NA
conflict_environment_score,population_group,2,IDP,0.075091564,NA,0.043456427,0.106726701,NA,NA
conflict_environment_score,population_group,3,IDP,0.030332697,NA,0.005826988,0.054838405,NA,NA
conflict_environment_score,population_group,4,IDP,0.008785084,NA,0.000724634,0.016845535,NA,NA
conflict_environment_score,population_group,5,IDP,0.077819736,NA,0.008239018,0.147400455,NA,NA
conflict_environment_score,population_group,6,IDP,0.116549177,NA,0.031334777,0.201763578,NA,NA
conflict_environment_score,population_group,7,IDP,0.17487252,NA,0.115651775,0.234093265,NA,NA
conflict_environment_score,population_group,8,IDP,0.30766952,NA,0.245059838,0.370279202,NA,NA
conflict_environment_score,population_group,1,not_displaced,0.378261511,NA,0.264105532,0.49241749,NA,NA
conflict_environment_score,population_group,2,not_displaced,0.134858993,NA,0.036208552,0.233509434,NA,NA
conflict_environment_score,population_group,3,not_displaced,0.053944664,NA,0.006781424,0.101107903,NA,NA
conflict_environment_score,population_group,4,not_displaced,0.027308988,NA,-0.010248169,0.064866145,NA,NA
conflict_environment_score,population_group,5,not_displaced,0.132627348,NA,0.017297029,0.247957667,NA,NA
conflict_environment_score,population_group,6,not_displaced,0.103332852,NA,0.041792494,0.16487321,NA,NA
conflict_environment_score,population_group,7,not_displaced,0.088902134,NA,0.016210447,0.16159382,NA,NA
conflict_environment_score,population_group,8,not_displaced,0.080763511,NA,0.054994893,0.106532129,NA,NA
reason_separation_score,population_group,1,IDP,0.944525442,NA,0.919181905,0.969868979,NA,NA
reason_separation_score,population_group,2,IDP,0.02969183,NA,0.015726401,0.043657259,NA,NA
reason_separation_score,population_group,5,IDP,0.017404369,NA,0.004147887,0.03066085,NA,NA
reason_separation_score,population_group,6,IDP,0.00825129,NA,0.001728866,0.014773713,NA,NA
reason_separation_score,population_group,7,IDP,0.00012707,NA,-0.000121185,0.000375325,NA,NA
reason_separation_score,population_group,1,not_displaced,0.945501134,NA,0.934835765,0.956166504,NA,NA
reason_separation_score,population_group,2,not_displaced,0.032570777,NA,0.025076743,0.040064811,NA,NA
reason_separation_score,population_group,5,not_displaced,0.012659424,NA,0.006439921,0.018878927,NA,NA
reason_separation_score,population_group,6,not_displaced,0.009254186,NA,0.004625463,0.013882909,NA,NA
reason_separation_score,population_group,7,not_displaced,1.45E-05,NA,-1.53E-05,4.42E-05,NA,NA
reason_lost_employment_score,population_group,1,IDP,0.828929219,NA,0.780910834,0.876947604,NA,NA
reason_lost_employment_score,population_group,2,IDP,0.063340931,NA,0.037365574,0.089316287,NA,NA
reason_lost_employment_score,population_group,5,IDP,0.087432058,NA,0.055691588,0.119172528,NA,NA
reason_lost_employment_score,population_group,6,IDP,0.014952876,NA,0.008122244,0.021783509,NA,NA
reason_lost_employment_score,population_group,7,IDP,0.005344916,NA,0.001017901,0.009671931,NA,NA
reason_lost_employment_score,population_group,1,not_displaced,0.885581928,NA,0.859882041,0.911281816,NA,NA
reason_lost_employment_score,population_group,2,not_displaced,0.048233938,NA,0.031210953,0.065256922,NA,NA
reason_lost_employment_score,population_group,5,not_displaced,0.042063362,NA,0.029692474,0.05443425,NA,NA
reason_lost_employment_score,population_group,6,not_displaced,0.020912605,NA,0.010584966,0.031240244,NA,NA
reason_lost_employment_score,population_group,7,not_displaced,0.003208167,NA,0.000868105,0.005548229,NA,NA
reason_shelter_damage_score,population_group,1,IDP,0.632851248,NA,0.588030242,0.677672253,NA,NA
reason_shelter_damage_score,population_group,2,IDP,0.351254794,NA,0.305799638,0.396709951,NA,NA
reason_shelter_damage_score,population_group,6,IDP,0.015893958,NA,0.00164559,0.030142326,NA,NA
reason_shelter_damage_score,population_group,1,not_displaced,0.758183738,NA,0.711632481,0.804734996,NA,NA
reason_shelter_damage_score,population_group,2,not_displaced,0.224312089,NA,0.180379432,0.268244746,NA,NA
reason_shelter_damage_score,population_group,6,not_displaced,0.017504172,NA,0.010633685,0.02437466,NA,NA
reason_displacement_score,population_group,2,IDP,0.264958955,NA,0.216760426,0.313157483,NA,NA
reason_displacement_score,population_group,5,IDP,0.266161761,NA,0.220317712,0.31200581,NA,NA
reason_displacement_score,population_group,6,IDP,0.333598637,NA,0.279528978,0.387668295,NA,NA
reason_displacement_score,population_group,7,IDP,0.135280648,NA,0.100337348,0.170223948,NA,NA
reason_displacement_score,population_group,1,not_displaced,1,NA,1,1,NA,NA
barriers_hum_score,population_group,2,IDP,0.572866642,NA,0.528818156,0.616915128,NA,NA
barriers_hum_score,population_group,4,IDP,0.030151959,NA,0.017212994,0.043090924,NA,NA
barriers_hum_score,population_group,5,IDP,0.252939855,NA,0.209029873,0.296849837,NA,NA
barriers_hum_score,population_group,6,IDP,0.144041544,NA,0.107905447,0.180177641,NA,NA
barriers_hum_score,population_group,2,not_displaced,0.701497162,NA,0.666362427,0.736631896,NA,NA
barriers_hum_score,population_group,4,not_displaced,0.010025742,NA,0.006184083,0.013867401,NA,NA
barriers_hum_score,population_group,5,not_displaced,0.19631255,NA,0.169924809,0.222700292,NA,NA
barriers_hum_score,population_group,6,not_displaced,0.092164546,NA,0.07098244,0.113346652,NA,NA
edu_score,population_group,1,IDP,0.462442432,NA,0.415265832,0.509619032,NA,NA
edu_score,population_group,2,IDP,0.497408993,NA,0.45097482,0.543843167,NA,NA
edu_score,population_group,3,IDP,0.040125006,NA,0.021695005,0.058555006,NA,NA
edu_score,population_group,4,IDP,2.36E-05,NA,-2.49E-05,7.20E-05,NA,NA
edu_score,population_group,1,not_displaced,0.619788,NA,0.570850375,0.668725626,NA,NA
edu_score,population_group,2,not_displaced,0.351581763,NA,0.308685798,0.394477728,NA,NA
edu_score,population_group,3,not_displaced,0.02862784,NA,0.01777076,0.03948492,NA,NA
edu_score,population_group,4,not_displaced,2.40E-06,NA,-2.53E-06,7.32E-06,NA,NA
education_level_score,population_group,1,IDP,0.037249953,NA,0.014534341,0.059965565,NA,NA
education_level_score,population_group,2,IDP,0.00985644,NA,0.00051806,0.019194821,NA,NA
education_level_score,population_group,3,IDP,0.062037413,NA,0.036335908,0.087738918,NA,NA
education_level_score,population_group,4,IDP,0.172674353,NA,0.143339954,0.202008753,NA,NA
education_level_score,population_group,5,IDP,0.130049409,NA,0.103556425,0.156542394,NA,NA
education_level_score,population_group,6,IDP,0.588132432,NA,0.535101253,0.64116361,NA,NA
education_level_score,population_group,1,not_displaced,0.093269866,NA,0.060736779,0.125802952,NA,NA
education_level_score,population_group,2,not_displaced,0.013709677,NA,0.006912602,0.020506751,NA,NA
education_level_score,population_group,3,not_displaced,0.107981443,NA,0.085216327,0.130746559,NA,NA
education_level_score,population_group,4,not_displaced,0.271633352,NA,0.247044457,0.296222247,NA,NA
education_level_score,population_group,5,not_displaced,0.14175956,NA,0.121430479,0.162088641,NA,NA
education_level_score,population_group,6,not_displaced,0.371646102,NA,0.324949389,0.418342816,NA,NA
enrollement_rate_score,population_group,1,IDP,0.149369841,NA,0.114377885,0.184361797,NA,NA
enrollement_rate_score,population_group,2,IDP,0.029436162,NA,0.015987809,0.042884514,NA,NA
enrollement_rate_score,population_group,3,IDP,0.153868889,NA,0.124965604,0.182772173,NA,NA
enrollement_rate_score,population_group,4,IDP,0.076281061,NA,0.057228914,0.095333208,NA,NA
enrollement_rate_score,population_group,5,IDP,0.591044047,NA,0.541047535,0.641040559,NA,NA
enrollement_rate_score,population_group,1,not_displaced,0.251654564,NA,0.202268973,0.301040156,NA,NA
enrollement_rate_score,population_group,2,not_displaced,0.050615675,NA,0.033922445,0.067308904,NA,NA
enrollement_rate_score,population_group,3,not_displaced,0.196053993,NA,0.169182252,0.222925734,NA,NA
enrollement_rate_score,population_group,4,not_displaced,0.103946565,NA,0.085990901,0.121902229,NA,NA
enrollement_rate_score,population_group,5,not_displaced,0.397729203,NA,0.336694086,0.45876432,NA,NA
drop_out_score,population_group,1,IDP,0.604595597,NA,0.54418386,0.665007333,NA,NA
drop_out_score,population_group,3,IDP,0.203130258,NA,0.163062015,0.2431985,NA,NA
drop_out_score,population_group,5,IDP,0.192274146,NA,0.131586396,0.252961895,NA,NA
drop_out_score,population_group,1,not_displaced,0.701070646,NA,0.662284981,0.739856312,NA,NA
drop_out_score,population_group,3,not_displaced,0.209637681,NA,0.180218437,0.239056926,NA,NA
drop_out_score,population_group,5,not_displaced,0.089291672,NA,0.057014782,0.121568563,NA,NA
attendance_rate_score,population_group,1,IDP,0.430241439,NA,0.350177515,0.510305362,NA,NA
attendance_rate_score,population_group,3,IDP,0.07971878,NA,0.04858304,0.110854521,NA,NA
attendance_rate_score,population_group,4,IDP,0.30206902,NA,0.209497882,0.394640159,NA,NA
attendance_rate_score,population_group,5,IDP,0.07059947,NA,0.003144584,0.138054357,NA,NA
attendance_rate_score,population_group,6,IDP,0.11737129,NA,0.041662952,0.193079629,NA,NA
attendance_rate_score,population_group,1,not_displaced,0.499776589,NA,0.435572058,0.563981121,NA,NA
attendance_rate_score,population_group,3,not_displaced,0.057144068,NA,0.038140301,0.076147834,NA,NA
attendance_rate_score,population_group,4,not_displaced,0.271679281,NA,0.226674558,0.316684004,NA,NA
attendance_rate_score,population_group,5,not_displaced,0.04691008,NA,0.022213386,0.071606775,NA,NA
attendance_rate_score,population_group,6,not_displaced,0.124489982,NA,0.089474371,0.159505593,NA,NA
attend_previous_score,population_group,1,IDP,0.509274417,NA,0.351535333,0.667013501,NA,NA
attend_previous_score,population_group,6,IDP,0.490725583,NA,0.332986499,0.648464667,NA,NA
attend_previous_score,population_group,1,not_displaced,0.4265801,NA,0.332329307,0.520830892,NA,NA
attend_previous_score,population_group,6,not_displaced,0.5734199,NA,0.479169108,0.667670693,NA,NA
education_expenditure_score,population_group,1,IDP,0.559333386,NA,0.495012472,0.6236543,NA,NA
education_expenditure_score,population_group,3,IDP,0.25628178,NA,0.196811636,0.315751925,NA,NA
education_expenditure_score,population_group,4,IDP,0.085323732,NA,0.056798751,0.113848713,NA,NA
education_expenditure_score,population_group,6,IDP,0.099061101,NA,0.045027415,0.153094787,NA,NA
education_expenditure_score,population_group,1,not_displaced,0.602333788,NA,0.54251428,0.662153297,NA,NA
education_expenditure_score,population_group,3,not_displaced,0.221931102,NA,0.187855821,0.256006383,NA,NA
education_expenditure_score,population_group,4,not_displaced,0.077808754,NA,0.058969194,0.096648315,NA,NA
education_expenditure_score,population_group,6,not_displaced,0.097926356,NA,0.068504344,0.127348368,NA,NA
education_expenditure_change_score,population_group,1,IDP,0.006213592,NA,0.000443205,0.011983979,NA,NA
education_expenditure_change_score,population_group,2,IDP,0.425275314,NA,0.348939339,0.501611288,NA,NA
education_expenditure_change_score,population_group,4,IDP,0.568511094,NA,0.491425701,0.645596488,NA,NA
education_expenditure_change_score,population_group,1,not_displaced,0.025076116,NA,0.013546088,0.036606144,NA,NA
education_expenditure_change_score,population_group,2,not_displaced,0.479401644,NA,0.406687509,0.552115779,NA,NA
education_expenditure_change_score,population_group,4,not_displaced,0.49552224,NA,0.421444142,0.569600338,NA,NA
time_to_school_score,population_group,1,IDP,0.510146836,NA,0.445520186,0.574773486,NA,NA
time_to_school_score,population_group,2,IDP,0.33708945,NA,0.28174184,0.39243706,NA,NA
time_to_school_score,population_group,3,IDP,0.010452071,NA,0.001397304,0.019506837,NA,NA
time_to_school_score,population_group,4,IDP,0.005394167,NA,-0.002350894,0.013139229,NA,NA
time_to_school_score,population_group,5,IDP,0.093351612,NA,0.064770889,0.121932334,NA,NA
time_to_school_score,population_group,6,IDP,0.003271522,NA,-9.78E-05,0.006640843,NA,NA
time_to_school_score,population_group,7,IDP,0.021308004,NA,0.010457294,0.032158714,NA,NA
time_to_school_score,population_group,8,IDP,0.018986339,NA,0.008066589,0.029906088,NA,NA
time_to_school_score,population_group,1,not_displaced,0.489296541,NA,0.44175665,0.536836433,NA,NA
time_to_school_score,population_group,2,not_displaced,0.33558302,NA,0.301048207,0.370117833,NA,NA
time_to_school_score,population_group,3,not_displaced,0.019211208,NA,0.007565327,0.030857089,NA,NA
time_to_school_score,population_group,4,not_displaced,0.007204823,NA,-0.001560323,0.015969968,NA,NA
time_to_school_score,population_group,5,not_displaced,0.103526968,NA,0.075871408,0.131182528,NA,NA
time_to_school_score,population_group,6,not_displaced,0.006180832,NA,0.001986265,0.010375399,NA,NA
time_to_school_score,population_group,7,not_displaced,0.023131434,NA,0.012395531,0.033867338,NA,NA
time_to_school_score,population_group,8,not_displaced,0.015865174,NA,0.00668081,0.025049538,NA,NA
access_to_school_score,population_group,1,IDP,0.616569383,NA,0.548295873,0.684842893,NA,NA
access_to_school_score,population_group,6,IDP,0.383430617,NA,0.315157107,0.451704127,NA,NA
access_to_school_score,population_group,1,not_displaced,0.773748603,NA,0.724905315,0.82259189,NA,NA
access_to_school_score,population_group,6,not_displaced,0.226251397,NA,0.17740811,0.275094685,NA,NA
primary_degree,population_group,dnk,IDP,0.05385731,NA,0.015073531,0.092641089,NA,NA
primary_degree,population_group,none,IDP,0.592554983,NA,0.536978773,0.648131193,NA,NA
primary_degree,population_group,one,IDP,0.198280526,NA,0.163152182,0.23340887,NA,NA
primary_degree,population_group,two_more,IDP,0.155307181,NA,0.127660796,0.182953565,NA,NA
primary_degree,population_group,dnk,not_displaced,0.024410343,NA,0.013618022,0.035202665,NA,NA
primary_degree,population_group,none,not_displaced,0.428327873,NA,0.381364294,0.475291452,NA,NA
primary_degree,population_group,one,not_displaced,0.278205278,NA,0.248479881,0.307930675,NA,NA
