"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"pev_score","population_group","1","IDP",0.660122291228708,NA,0.533039166505498,0.787205415951918,"statex7","hirshabelle"
"pev_score","population_group","2","IDP",0.104287051738861,NA,0.0123269814580817,0.196247122019639,"statex7","hirshabelle"
"pev_score","population_group","3","IDP",0.235590657032432,NA,0.169133347986364,0.302047966078499,"statex7","hirshabelle"
"pev_score","population_group","1","not_displaced",0.294287547333903,NA,0.204849834016817,0.38372526065099,"statex7","hirshabelle"
"pev_score","population_group","2","not_displaced",0.627690936064949,NA,0.552610269912268,0.70277160221763,"statex7","hirshabelle"
"pev_score","population_group","3","not_displaced",0.0780215166011474,NA,0.0405975025022386,0.115445530700056,"statex7","hirshabelle"
"pev_score","population_group","1","IDP",0.00566122745394454,NA,-0.00173644905342389,0.013058903961313,"statex7","puntland"
"pev_score","population_group","2","IDP",0.374721417300746,NA,0.316716914903328,0.432725919698164,"statex7","puntland"
"pev_score","population_group","3","IDP",0.619617355245309,NA,0.560935802075602,0.678298908415017,"statex7","puntland"
"pev_score","population_group","1","not_displaced",0.0614220722302883,NA,0.0331110286568384,0.0897331158037383,"statex7","puntland"
"pev_score","population_group","2","not_displaced",0.757292743474374,NA,0.680491319892191,0.834094167056556,"statex7","puntland"
"pev_score","population_group","3","not_displaced",0.181285184295338,NA,0.117948872617877,0.244621495972799,"statex7","puntland"
"pev_score","population_group","1","IDP",0.0276268952086489,NA,0.00758263677040478,0.047671153646893,"statex7","galmudug"
"pev_score","population_group","2","IDP",0.365488057226773,NA,0.273211283610296,0.45776483084325,"statex7","galmudug"
"pev_score","population_group","3","IDP",0.606885047564579,NA,0.512549740032277,0.70122035509688,"statex7","galmudug"
"pev_score","population_group","1","not_displaced",0.0960168708117033,NA,0.00168250782718582,0.190351233796221,"statex7","galmudug"
"pev_score","population_group","2","not_displaced",0.676082138412095,NA,0.579065956715223,0.773098320108968,"statex7","galmudug"
"pev_score","population_group","3","not_displaced",0.227900990776202,NA,0.168192175318151,0.287609806234252,"statex7","galmudug"
"pev_score","population_group","1","IDP",0.0361698381187926,NA,0.00741304359105305,0.0649266326465321,"statex7","banadir"
"pev_score","population_group","2","IDP",0.384813642208344,NA,0.274331218458215,0.495296065958473,"statex7","banadir"
"pev_score","population_group","3","IDP",0.579016519672863,NA,0.462652337753676,0.695380701592051,"statex7","banadir"
"pev_score","population_group","1","not_displaced",0.0746024571020611,NA,-0.0328651879014409,0.182070102105563,"statex7","banadir"
"pev_score","population_group","2","not_displaced",0.769774377811528,NA,0.654163591906018,0.885385163717038,"statex7","banadir"
"pev_score","population_group","3","not_displaced",0.155623165086411,NA,0.0478714260676275,0.263374904105194,"statex7","banadir"
"hhh_score","population_group","1","IDP",0.194001915768596,NA,0.132992286911134,0.255011544626058,"statex7","sws"
"hhh_score","population_group","2","IDP",0.679936114528717,NA,0.611073733768554,0.74879849528888,"statex7","sws"
"hhh_score","population_group","3","IDP",0.059343650151829,NA,0.00759983963124243,0.111087460672416,"statex7","sws"
"hhh_score","population_group","4","IDP",0.0473346592623001,NA,0.00694851167995401,0.0877208068446461,"statex7","sws"
"hhh_score","population_group","5","IDP",0.00947207352020665,NA,-0.0110685193566031,0.0300126663970164,"statex7","sws"
"hhh_score","population_group","6","IDP",0.00991158676835114,NA,-0.010855486116692,0.0306786596533943,"statex7","sws"
"hhh_score","population_group","1","not_displaced",0.322282652547366,NA,0.278586719567041,0.36597858552769,"statex7","sws"
"hhh_score","population_group","2","not_displaced",0.30873184096232,NA,0.193693801111531,0.42376988081311,"statex7","sws"
"hhh_score","population_group","3","not_displaced",0.300577634247884,NA,0.187580991406117,0.413574277089652,"statex7","sws"
"hhh_score","population_group","4","not_displaced",0.0466686625735996,NA,0.0253256121719955,0.0680117129752038,"statex7","sws"
"hhh_score","population_group","5","not_displaced",0.00611745516387803,NA,-0.000400712056177803,0.0126356223839339,"statex7","sws"
"hhh_score","population_group","6","not_displaced",0.00928555494423603,NA,0.00152945055843423,0.0170416593300378,"statex7","sws"
"hhh_score","population_group","7","not_displaced",0.00316809978035799,NA,-0.00300527076607869,0.00934147032679468,"statex7","sws"
"hhh_score","population_group","8","not_displaced",0.00316809978035799,NA,-0.00300527076607869,0.00934147032679468,"statex7","sws"
"hhh_score","population_group","1","IDP",0.181789074548061,NA,0.0798373619938342,0.283740787102287,"statex7","jubaland"
"hhh_score","population_group","2","IDP",0.707710988494023,NA,0.590322120392363,0.825099856595684,"statex7","jubaland"
"hhh_score","population_group","3","IDP",0.0530954010905642,NA,0.0127630871408578,0.0934277150402706,"statex7","jubaland"
"hhh_score","population_group","4","IDP",0.056251438733866,NA,0.0117483601315652,0.100754517336167,"statex7","jubaland"
"hhh_score","population_group","5","IDP",0.00115309713348594,NA,-0.00151903400426673,0.00382522827123861,"statex7","jubaland"
"hhh_score","population_group","1","not_displaced",0.345509089381392,NA,0.282651530511774,0.408366648251011,"statex7","jubaland"
"hhh_score","population_group","2","not_displaced",0.484613578439661,NA,0.411859439737608,0.557367717141714,"statex7","jubaland"
"hhh_score","population_group","3","not_displaced",0.0906664253599803,NA,0.056313605341653,0.125019245378308,"statex7","jubaland"
"hhh_score","population_group","4","not_displaced",0.0767645163734813,NA,0.049355879563757,0.104173153183206,"statex7","jubaland"
"hhh_score","population_group","5","not_displaced",0.00244639044548506,NA,-0.000291040969613778,0.00518382186058389,"statex7","jubaland"
"hhh_score","population_group","1","IDP",0.147788453533548,NA,0.113816661784694,0.181760245282401,"statex7","somaliland"
"hhh_score","population_group","2","IDP",0.733350709806456,NA,0.692491593253789,0.774209826359123,"statex7","somaliland"
"hhh_score","population_group","3","IDP",0.0188876852907525,NA,0.00535747886877237,0.0324178917127326,"statex7","somaliland"
"hhh_score","population_group","4","IDP",0.0981616383880113,NA,0.0711170412261827,0.12520623554984,"statex7","somaliland"
"hhh_score","population_group","5","IDP",0.00181151298123292,NA,0.000108341594340972,0.00351468436812487,"statex7","somaliland"
"hhh_score","population_group","1","not_displaced",0.235106050406444,NA,0.190983281699726,0.279228819113162,"statex7","somaliland"
"hhh_score","population_group","2","not_displaced",0.674002833039135,NA,0.622498586397383,0.725507079680888,"statex7","somaliland"
"hhh_score","population_group","3","not_displaced",0.0310720090279859,NA,0.0144722455644757,0.047671772491496,"statex7","somaliland"
"hhh_score","population_group","4","not_displaced",0.0533183279355857,NA,0.0348378693713537,0.0717987864998178,"statex7","somaliland"
"hhh_score","population_group","5","not_displaced",0.00174643461602408,NA,-1.99401832780594e-05,0.00351280941532623,"statex7","somaliland"
"hhh_score","population_group","6","not_displaced",0.00440168608308873,NA,0.000951321567545869,0.0078520505986316,"statex7","somaliland"
"hhh_score","population_group","8","not_displaced",0.000352658891736459,NA,-0.000346642372397986,0.0010519601558709,"statex7","somaliland"
"hhh_score","population_group","1","IDP",0.179664539315978,NA,0.0642133304060122,0.295115748225945,"statex7","hirshabelle"
"hhh_score","population_group","2","IDP",0.770726237058426,NA,0.652486172960872,0.888966301155981,"statex7","hirshabelle"
"hhh_score","population_group","3","IDP",0.0198080240330042,NA,-0.00404734556860895,0.0436633936346174,"statex7","hirshabelle"
"hhh_score","population_group","4","IDP",0.0298011995925912,NA,0.00529006819274573,0.0543123309924367,"statex7","hirshabelle"
"hhh_score","population_group","1","not_displaced",0.253533508844718,NA,0.185549639983496,0.32151737770594,"statex7","hirshabelle"
"hhh_score","population_group","2","not_displaced",0.596065232363133,NA,0.516624172108787,0.675506292617478,"statex7","hirshabelle"
"hhh_score","population_group","3","not_displaced",0.128784316209002,NA,0.0598467323592982,0.197721900058705,"statex7","hirshabelle"
"hhh_score","population_group","4","not_displaced",0.0175293518952487,NA,0.00480955532941484,0.0302491484610826,"statex7","hirshabelle"
"hhh_score","population_group","5","not_displaced",0.000205423903145168,NA,-0.000269898351812848,0.000680746158103185,"statex7","hirshabelle"
"hhh_score","population_group","6","not_displaced",0.00388216678475345,NA,-0.00383634419087312,0.01160067776038,"statex7","hirshabelle"
"hhh_score","population_group","1","IDP",0.202701984979649,NA,0.136275023349557,0.26912894660974,"statex7","puntland"
"hhh_score","population_group","2","IDP",0.751471714255402,NA,0.6705920993767,0.832351329134103,"statex7","puntland"
"hhh_score","population_group","3","IDP",0.0171202575010831,NA,-0.00263999072295618,0.0368805057251224,"statex7","puntland"
"hhh_score","population_group","4","IDP",0.0287060432638664,NA,0.00515642763462111,0.0522556588931117,"statex7","puntland"
"hhh_score","population_group","1","not_displaced",0.274091321282875,NA,0.234222348632043,0.313960293933707,"statex7","puntland"
"hhh_score","population_group","2","not_displaced",0.601937241209849,NA,0.547600955525588,0.65627352689411,"statex7","puntland"
"hhh_score","population_group","3","not_displaced",0.0518089996175136,NA,0.0371395897731395,0.0664784094618876,"statex7","puntland"
"hhh_score","population_group","4","not_displaced",0.0613678145125932,NA,0.0480573258040988,0.0746783032210876,"statex7","puntland"
"hhh_score","population_group","5","not_displaced",0.00942928690123505,NA,0.00459736677845425,0.0142612070240158,"statex7","puntland"
"hhh_score","population_group","6","not_displaced",0.00136533647593458,NA,-0.00151869411313381,0.00424936706500297,"statex7","puntland"
"hhh_score","population_group","1","IDP",0.251204361354736,NA,0.17373953307146,0.328669189638012,"statex7","galmudug"
"hhh_score","population_group","2","IDP",0.542615985893894,NA,0.453303468587736,0.631928503200051,"statex7","galmudug"
"hhh_score","population_group","3","IDP",0.095810207184186,NA,0.0530125206220144,0.138607893746358,"statex7","galmudug"
"hhh_score","population_group","4","IDP",0.0959684401963921,NA,0.0539609838453252,0.137975896547459,"statex7","galmudug"
"hhh_score","population_group","5","IDP",0.00829022121843149,NA,-0.00260717320070152,0.0191876156375645,"statex7","galmudug"
"hhh_score","population_group","6","IDP",0.00611078415236032,NA,-0.00385772378791484,0.0160792920926355,"statex7","galmudug"
"hhh_score","population_group","1","not_displaced",0.356930431507639,NA,0.288559517429909,0.425301345585369,"statex7","galmudug"
"hhh_score","population_group","2","not_displaced",0.428955071437072,NA,0.37165833231728,0.486251810556863,"statex7","galmudug"
"hhh_score","population_group","3","not_displaced",0.0900230750540851,NA,0.0560491505087819,0.123996999599388,"statex7","galmudug"
"hhh_score","population_group","4","not_displaced",0.109330701781614,NA,0.081324459469033,0.137336944094195,"statex7","galmudug"
"hhh_score","population_group","5","not_displaced",0.0108732056683385,NA,0.00125274483711694,0.02049366649956,"statex7","galmudug"
"hhh_score","population_group","6","not_displaced",0.00329479541184353,NA,-0.00046219678896741,0.00705178761265446,"statex7","galmudug"
"hhh_score","population_group","7","not_displaced",0.000592719139408032,NA,-0.000606192474042642,0.00179163075285871,"statex7","galmudug"
"hhh_score","population_group","1","IDP",0.245839098858068,NA,0.173771632933697,0.317906564782439,"statex7","banadir"
"hhh_score","population_group","2","IDP",0.632083438211815,NA,0.557770165626099,0.706396710797531,"statex7","banadir"
"hhh_score","population_group","3","IDP",0.0361127445646507,NA,0.0133396841344066,0.0588858049948948,"statex7","banadir"
"hhh_score","population_group","4","IDP",0.0813809102438163,NA,0.0224389433859644,0.140322877101668,"statex7","banadir"
"hhh_score","population_group","5","IDP",0.00458380812164985,NA,-0.00377481531894091,0.0129424315622406,"statex7","banadir"
"hhh_score","population_group","1","not_displaced",0.272960593550216,NA,0.167480950534181,0.37844023656625,"statex7","banadir"
"hhh_score","population_group","2","not_displaced",0.501965284838222,NA,0.307698295960016,0.696232273716428,"statex7","banadir"
"hhh_score","population_group","3","not_displaced",0.105864820610664,NA,-0.0307394528416004,0.242469094062929,"statex7","banadir"
"hhh_score","population_group","4","not_displaced",0.113018973828737,NA,0.0262767607490898,0.199761186908384,"statex7","banadir"
"hhh_score","population_group","5","not_displaced",0.00260706915585591,NA,0.00149935290945984,0.00371478540225199,"statex7","banadir"
"hhh_score","population_group","7","not_displaced",0.0029438076037865,NA,0.00169301473484627,0.00419460047272674,"statex7","banadir"
"hhh_score","population_group","8","not_displaced",0.000639450412519004,NA,0.000367754662093302,0.000911146162944706,"statex7","banadir"
"primary_income_earner_score","population_group","1","IDP",0.456365948914329,NA,0.335653747769107,0.577078150059551,"statex7","sws"
"primary_income_earner_score","population_group","2","IDP",0.490038537509437,NA,0.370856330685767,0.609220744333107,"statex7","sws"
"primary_income_earner_score","population_group","3","IDP",0.0320024452191449,NA,-0.00156613002119797,0.0655710204594877,"statex7","sws"
"primary_income_earner_score","population_group","4","IDP",0.0113646036585298,NA,-0.00902585461563986,0.0317550619326994,"statex7","sws"
"primary_income_earner_score","population_group","5","IDP",0.00896723056151323,NA,-0.0117409255545271,0.0296753866775535,"statex7","sws"
"primary_income_earner_score","population_group","6","IDP",0.000792194825521534,NA,-7.63994707800936e-05,0.00166078912182316,"statex7","sws"
"primary_income_earner_score","population_group","7","IDP",0.00046903931152499,NA,-0.000602669338703576,0.00154074796175356,"statex7","sws"
"primary_income_earner_score","population_group","1","not_displaced",0.481602225467201,NA,0.434685288567367,0.528519162367035,"statex7","sws"
"primary_income_earner_score","population_group","2","not_displaced",0.197258563546528,NA,0.136039946311778,0.258477180781279,"statex7","sws"
"primary_income_earner_score","population_group","3","not_displaced",0.279401296785014,NA,0.179788512311003,0.379014081259025,"statex7","sws"
"primary_income_earner_score","population_group","4","not_displaced",0.0262330641429594,NA,0.00327723023095656,0.0491888980549622,"statex7","sws"
"primary_income_earner_score","population_group","5","not_displaced",0.0154030101081141,NA,0.00106059217463551,0.0297454280415926,"statex7","sws"
"primary_income_earner_score","population_group","6","not_displaced",0.000101839950183226,NA,-0.000115924142480573,0.000319604042847024,"statex7","sws"
"primary_income_earner_score","population_group","1","IDP",0.619274204819986,NA,0.519099490316648,0.719448919323324,"statex7","jubaland"
"primary_income_earner_score","population_group","2","IDP",0.271813161243278,NA,0.189387801058623,0.354238521427933,"statex7","jubaland"
"primary_income_earner_score","population_group","3","IDP",0.0677251829303329,NA,0.0239329130887245,0.111517452771941,"statex7","jubaland"
"primary_income_earner_score","population_group","4","IDP",0.0344888862159765,NA,-0.00542275597224197,0.074400528404195,"statex7","jubaland"
"primary_income_earner_score","population_group","5","IDP",0.00669856479042641,NA,-0.00577498734346863,0.0191721169243214,"statex7","jubaland"
"primary_income_earner_score","population_group","1","not_displaced",0.513635477180958,NA,0.414446172837439,0.612824781524477,"statex7","jubaland"
"primary_income_earner_score","population_group","2","not_displaced",0.352656976226022,NA,0.254132933648776,0.451181018803268,"statex7","jubaland"
"primary_income_earner_score","population_group","3","not_displaced",0.0987153202811168,NA,0.0574298051735091,0.140000835388724,"statex7","jubaland"
"primary_income_earner_score","population_group","4","not_displaced",0.0342719885422703,NA,0.0219059729821058,0.0466380041024347,"statex7","jubaland"
"primary_income_earner_score","population_group","5","not_displaced",0.000720237769633317,NA,-0.00072967924386174,0.00217015478312837,"statex7","jubaland"
"primary_income_earner_score","population_group","1","IDP",0.579420212755687,NA,0.526716561619411,0.632123863891962,"statex7","somaliland"
"primary_income_earner_score","population_group","2","IDP",0.315471722758441,NA,0.267544116695099,0.363399328821783,"statex7","somaliland"
"primary_income_earner_score","population_group","3","IDP",0.0488291268404034,NA,0.0293959875807883,0.0682622661000185,"statex7","somaliland"
"primary_income_earner_score","population_group","4","IDP",0.0467014578554689,NA,0.0280516319280998,0.0653512837828379,"statex7","somaliland"
"primary_income_earner_score","population_group","5","IDP",0.00839311379798094,NA,-0.00260907570604236,0.0193953033020042,"statex7","somaliland"
"primary_income_earner_score","population_group","7","IDP",0.0011843659920188,NA,-0.0011426992964931,0.0035114312805307,"statex7","somaliland"
"primary_income_earner_score","population_group","1","not_displaced",0.642450340946796,NA,0.608424767099416,0.676475914794176,"statex7","somaliland"
"primary_income_earner_score","population_group","2","not_displaced",0.267919638193489,NA,0.233927949022799,0.301911327364179,"statex7","somaliland"
"primary_income_earner_score","population_group","3","not_displaced",0.0536194982034741,NA,0.0365646409304507,0.0706743554764976,"statex7","somaliland"
"primary_income_earner_score","population_group","4","not_displaced",0.0291053804414988,NA,0.0175394661982539,0.0406712946847436,"statex7","somaliland"
"primary_income_earner_score","population_group","5","not_displaced",0.00351423003238304,NA,-0.00110839955662457,0.00813685962139065,"statex7","somaliland"
"primary_income_earner_score","population_group","6","not_displaced",0.00339091218235928,NA,-0.00104878452599889,0.00783060889071745,"statex7","somaliland"
"primary_income_earner_score","population_group","1","IDP",0.857489223214071,NA,0.813890755157925,0.901087691270218,"statex7","hirshabelle"
"primary_income_earner_score","population_group","2","IDP",0.108854968638438,NA,0.0536034204187108,0.164106516858166,"statex7","hirshabelle"
"primary_income_earner_score","population_group","3","IDP",0.0217353283104537,NA,-0.00303172892566792,0.0465023855465754,"statex7","hirshabelle"
"primary_income_earner_score","population_group","4","IDP",0.0119204798370365,NA,-0.00818585855726515,0.0320268182313381,"statex7","hirshabelle"
"primary_income_earner_score","population_group","1","not_displaced",0.694441633340565,NA,0.607409979618259,0.781473287062871,"statex7","hirshabelle"
"primary_income_earner_score","population_group","2","not_displaced",0.159975619067438,NA,0.091539026797525,0.228412211337352,"statex7","hirshabelle"
"primary_income_earner_score","population_group","3","not_displaced",0.122268859508472,NA,0.0534306760685778,0.191107042948366,"statex7","hirshabelle"
"primary_income_earner_score","population_group","4","not_displaced",0.0192262973956268,NA,0.00503555191514828,0.0334170428761054,"statex7","hirshabelle"
"primary_income_earner_score","population_group","5","not_displaced",0.000616271709435505,NA,-0.000433655053243836,0.00166619847211485,"statex7","hirshabelle"
"primary_income_earner_score","population_group","6","not_displaced",0.00347131897846311,NA,-0.00445455333904643,0.0113971912959727,"statex7","hirshabelle"
"primary_income_earner_score","population_group","1","IDP",0.453799584268722,NA,0.376757251420525,0.53084191711692,"statex7","puntland"
"primary_income_earner_score","population_group","2","IDP",0.514174344052672,NA,0.439310185135205,0.589038502970138,"statex7","puntland"
"primary_income_earner_score","population_group","3","IDP",0.0216758998638483,NA,0.000725056864745891,0.0426267428629507,"statex7","puntland"
"primary_income_earner_score","population_group","4","IDP",0.00690011454317177,NA,-0.0023100253722811,0.0161102544586246,"statex7","puntland"
"primary_income_earner_score","population_group","5","IDP",0.00345005727158588,NA,-0.00332915955133659,0.0102292740945084,"statex7","puntland"
"primary_income_earner_score","population_group","1","not_displaced",0.505579286018969,NA,0.436442618883212,0.574715953154726,"statex7","puntland"
"primary_income_earner_score","population_group","2","not_displaced",0.390480765216271,NA,0.310464635775873,0.470496894656668,"statex7","puntland"
"primary_income_earner_score","population_group","3","not_displaced",0.0616509042295325,NA,0.0439585547591628,0.0793432536999021,"statex7","puntland"
"primary_income_earner_score","population_group","4","not_displaced",0.0387557207056471,NA,0.022556713856739,0.0549547275545552,"statex7","puntland"
"primary_income_earner_score","population_group","5","not_displaced",0.00241372718524655,NA,-0.000827574772974421,0.00565502914346753,"statex7","puntland"
"primary_income_earner_score","population_group","6","not_displaced",0.00111959664433452,NA,-0.000492167314414824,0.00273136060308387,"statex7","puntland"
"primary_income_earner_score","population_group","1","IDP",0.457890149458174,NA,0.383748251707103,0.532032047209244,"statex7","galmudug"
"primary_income_earner_score","population_group","2","IDP",0.388137987920367,NA,0.304106047466364,0.47216992837437,"statex7","galmudug"
"primary_income_earner_score","population_group","3","IDP",0.0707632141278071,NA,0.0296326262104638,0.11189380204515,"statex7","galmudug"
"primary_income_earner_score","population_group","4","IDP",0.0800762665861567,NA,0.032621651806074,0.127530881366239,"statex7","galmudug"
"primary_income_earner_score","population_group","5","IDP",0.00251181648710638,NA,-0.00230095597591268,0.00732458895012545,"statex7","galmudug"
"primary_income_earner_score","population_group","8","IDP",0.000620565420388956,NA,-0.000594379324427355,0.00183551016520527,"statex7","galmudug"
"primary_income_earner_score","population_group","1","not_displaced",0.508765786563108,NA,0.429712469167066,0.58781910395915,"statex7","galmudug"
"primary_income_earner_score","population_group","2","not_displaced",0.285666098419954,NA,0.238234049557862,0.333098147282046,"statex7","galmudug"
"primary_income_earner_score","population_group","3","not_displaced",0.113079631726579,NA,0.0745024153078624,0.151656848145296,"statex7","galmudug"
"primary_income_earner_score","population_group","4","not_displaced",0.0785912295681764,NA,0.0535070101427965,0.103675448993556,"statex7","galmudug"
"primary_income_earner_score","population_group","5","not_displaced",0.00667155001358346,NA,0.00154265807161441,0.0118004419555525,"statex7","galmudug"
"primary_income_earner_score","population_group","6","not_displaced",0.00355631483644819,NA,-0.000752942766982374,0.00786557243987875,"statex7","galmudug"
"primary_income_earner_score","population_group","8","not_displaced",0.0036693888721514,NA,-0.00106496759538501,0.00840374533968781,"statex7","galmudug"
"primary_income_earner_score","population_group","1","IDP",0.454763785852065,NA,0.364346945517938,0.545180626186192,"statex7","banadir"
"primary_income_earner_score","population_group","2","IDP",0.407566635350845,NA,0.323496460841679,0.491636809860011,"statex7","banadir"
